model,layer,head,mu,nu,tau,k_plus,k_minus,k_T,mode_ratio,shape_ratio,sigma_lambda_correlation,geometric_mean_error
opt-2.7b,11,26,-0.5847860899307451,0.5949564819114314,0.5962231194514291,5.1614326294542865,10.874349614253404,7.790743442960771,1.010805730542675,1.0399013105196262,0.9948029464859949,0.04266019174562749
opt-2.7b,11,27,-0.584419834397183,0.593818531215451,0.5939646417836306,4.770491256232098,9.18115076442411,6.703821860836767,1.0082570001325126,1.0129601343090675,0.9942054207127229,0.033322972704409405
opt-2.7b,11,28,-0.5864210859019968,0.5949254206428506,0.5976306554571744,4.739988764443533,10.959550903337227,7.33688946468911,1.0118049841955163,1.017951158555088,0.9907193650272993,0.03560468374599445
opt-2.7b,11,29,-0.5897325877638463,0.6016105593771148,0.6015535962923556,5.116083949210814,10.410554169296532,7.539691675092617,1.0099248043883349,1.03311301123347,0.9966089845191294,0.03965569803411788
opt-2.7b,11,30,-0.5863035370395868,0.5938770243852864,0.5962626043046295,4.96202531037037,10.867139946612914,7.501006048755164,1.0104807712689323,1.021485951400531,0.9904976255175455,0.018171632944118537
opt-2.7b,11,31,-0.5853141998941978,0.5804404384023049,0.5893328973177284,3.9061529920544413,9.267443017779815,5.8404917284158,1.0110841998338815,0.9707218971446206,0.9742787841350135,0.07856421350457508
opt-2.7b,12,0,-0.5659626632407759,0.5803500547975698,0.583204582990878,4.056326162427877,8.380490446152425,6.2028517450089975,1.0176115379021,1.0638741320319844,0.9804255810940108,0.08391872671860175
opt-2.7b,12,1,-0.5695365325843864,0.588808969050108,0.5869279450457192,4.544971285811005,10.674290059410922,7.143110501137517,1.0135304150610738,1.0255392737919626,0.9919260873336974,0.02367959830712965
opt-2.7b,12,2,-0.5564886895867613,0.5755035590796582,0.5737526240469754,4.167965686799116,8.369349292979328,6.135748527797406,1.0138472020228968,1.0388662505859116,0.9839845763511021,0.04549112580387669
opt-2.7b,12,3,-0.5598768115725228,0.5822351398942951,0.5779971885685081,3.927817674750642,6.494711581267069,5.2747344247087256,1.0123490487276319,1.0443474330077989,0.9912208545873218,0.03764416738868003
opt-2.7b,12,4,-0.5660441517857681,0.5898037114730716,0.5868247978568173,4.630423083058308,10.621368465421758,7.428831836505421,1.0156160450925662,1.0593023913516615,0.9888003725397653,0.028736313599587802
opt-2.7b,12,5,-0.5703861827456498,0.5834886272122992,0.5866446399463365,4.615618830299804,10.883514483688964,7.577103978973347,1.0168910170958352,1.0690639847018142,0.9913295154873186,0.033597836884247126
opt-2.7b,12,6,-0.5592406306565297,0.586925197823173,0.5805752372061322,4.819950266741372,10.833122135666853,7.5568361171053935,1.0133693680750058,1.0457837893756625,0.9938967759441535,0.03672744867315193
opt-2.7b,12,7,-0.5641107910816769,0.5859824094828239,0.5834424470212681,4.498287529443109,10.524314562182342,7.142288384911275,1.0147838072842228,1.0380466366447525,0.9911035156127554,0.04229022776217605
opt-2.7b,12,8,-0.567972360977728,0.5862667007010981,0.5863352882293774,4.845646480732923,11.356232971045332,7.973123745592224,1.016096178118446,1.0748193948376348,0.9878027490823729,0.029137285017291136
opt-2.7b,12,9,-0.5650219488295506,0.5858120722964115,0.5836195204127298,4.8065391803683175,10.97912577933976,7.665940308084124,1.0144204398809813,1.0552741738196245,0.9923712126737353,0.026285963413978694
opt-2.7b,12,10,-0.5696573838976579,0.5924430771501449,0.5884304134026859,4.98199707889264,11.28637213351851,7.845339296298191,1.01289617564427,1.046243598191848,0.9921750865735943,0.027204297455947702
opt-2.7b,12,11,-0.565347033977574,0.5905926731702236,0.5865370778012926,4.608978482644004,10.521745634967228,7.327807024472066,1.0150650733322397,1.052271442504629,0.992566205363113,0.03079437064745693
opt-2.7b,12,12,-0.5559304705752233,0.581552313396062,0.5780230403740946,4.477147188582085,10.179414532682056,7.176070845535971,1.0165775557039298,1.0629788691286384,0.9926965693303335,0.04495685179213606
opt-2.7b,12,13,-0.5631803765639649,0.5657996244406439,0.5799036125886287,3.413245954858448,9.458105598659362,5.899783316470323,1.0273081413887224,1.0383653563729556,0.9413817463837454,0.031370774277387825
opt-2.7b,12,14,-0.5728132301626837,0.5911475804729736,0.5902818301095664,4.9042601016271705,11.821549896890247,7.995434887592158,1.0143899475901617,1.0500697154580532,0.9888505563701157,0.03967858758035797
opt-2.7b,12,15,-0.5729512693116116,0.5946701779455429,0.591567920136572,5.3095643503127565,11.95071966365145,8.535395430153297,1.0134625196285774,1.0715123283381043,0.9922370352693234,0.029951288042497082
opt-2.7b,12,16,-0.5628069568099666,0.5823155468856082,0.5820543508672138,4.64390144107479,10.122404011002956,7.424897118526289,1.0167276134714103,1.0829467686444474,0.9915720393584293,0.04193003126729922
opt-2.7b,12,17,-0.5574238221072624,0.579353975640444,0.5775337277299514,4.3748679995775746,8.40306391750107,6.555241182080614,1.0162781626656179,1.0811535149086209,0.9922542143598244,0.046009694808637966
opt-2.7b,12,18,-0.5651311843933974,0.578911707440975,0.5810193939482106,4.132655940711926,9.865454085122831,6.537165067495478,1.0158037843482097,1.0238027374050942,0.9833843377696424,0.04663479138909666
opt-2.7b,12,19,-0.5613802185188463,0.5787695183436421,0.5811624287088074,4.202086491056805,10.30332568817414,6.997271116217748,1.0195678965314146,1.0634265374000402,0.99151470113666,0.03877964909444732
opt-2.7b,12,20,-0.5644173113474363,0.5719355479738902,0.5776612481214857,3.86624489715901,8.931104141228376,6.010101562749954,1.0167156913613322,1.0227854811530492,0.9775589721952934,0.03171403676247099
opt-2.7b,12,21,-0.5658799646229304,0.5882187258573558,0.5860456283827248,4.525337504893068,10.553290982658854,7.268847243550452,1.0157804470720508,1.0518313192856683,0.9934351015213587,0.033322772097743286
opt-2.7b,12,22,-0.5670292934689991,0.5609530081843473,0.5765682570012258,3.227633228158512,7.735347564496074,5.0603525098735584,1.0223150165550678,1.0127418719793608,0.9769194142874105,0.033079300700854276
opt-2.7b,12,23,-0.5646016070353578,0.588166412634957,0.5838920213743171,4.984221052072755,11.72046026371354,7.9780344768213185,1.0132377822625735,1.043818350999089,0.9906296689581976,0.043964667698173754
opt-2.7b,12,24,-0.5710033710927668,0.5906530248361733,0.5896483153701622,4.721050382269478,11.277475170780352,7.686882094954558,1.015330680979298,1.0534767671056928,0.9926541904487474,0.03874304676407001
opt-2.7b,12,25,-0.5756289887925795,0.5848525709300277,0.5902489540220869,4.2149417384422,10.344591827406765,6.859452832115556,1.0172804444553123,1.0388121166434496,0.9858315044974127,0.03541061549030517
opt-2.7b,12,26,-0.5650483932510594,0.5915561659932976,0.5862753041066789,5.134200197579319,11.56006776903597,8.248959157812356,1.0140533070174023,1.0707363922545086,0.9922269164399321,0.03677156600985852
opt-2.7b,12,27,-0.569693244934762,0.5963616195911615,0.5901632355870755,4.874157934981512,9.802149508507465,7.305045975083751,1.0125040609980318,1.0568479120298437,0.9902448915918147,0.026902454960017037
opt-2.7b,12,28,-0.5638869002512932,0.591650349201128,0.5871941204500281,4.719210003033916,10.99646269551432,7.740432047467002,1.0166070871286732,1.0744941315057817,0.9868441308405654,0.029904163583594618
opt-2.7b,12,29,-0.5699879126584599,0.5961770155031295,0.5900420127918256,5.09202013021858,11.43961542599059,7.965474045254963,1.0121910632193725,1.043664373285317,0.9922541779161479,0.03198400936599175
opt-2.7b,12,30,-0.5693437846955479,0.5907400428924647,0.5876088551022388,5.057530872096346,11.431437294312476,8.018690348529699,1.0132178559721186,1.054590251736913,0.9878845778709346,0.02454083565060452
opt-2.7b,12,31,-0.56881304841628,0.5780561030254997,0.5827324529272628,3.9853044125148567,10.547820199527488,6.463823578057933,1.0162473694666732,0.9969591998095131,0.9792745587898425,0.06163570685166704
opt-2.7b,13,0,-0.5837750513503226,0.6055959598377597,0.6033892266785493,4.3325104080449695,9.623009436459926,6.708884194117268,1.014806643703707,1.0390226910573477,0.9794275629270455,0.06457083111045898
opt-2.7b,13,1,-0.5836380689011693,0.61459707105664,0.6067499470542026,4.904421647026195,11.655061932893268,7.830602478053666,1.0130775655466688,1.035723867486523,0.9889583651790202,0.02511301390240503
opt-2.7b,13,2,-0.5749908431221752,0.6020418147606706,0.5962392639885925,4.431395801555507,8.867661729351704,6.566057513116174,1.0133903858618707,1.047441682685174,0.9834556435155819,0.03468674403638609
opt-2.7b,13,3,-0.5801284767805835,0.6145161520907165,0.6032953207695875,4.33349905280712,7.696839069127994,5.966016586412562,1.0104183239284033,1.0330204056306,0.9836572236942055,0.03772953514072345
opt-2.7b,13,4,-0.576964655587918,0.6139612182522274,0.6036429936598094,5.010324988357639,11.177379477832714,7.992962250965525,1.0142268181163712,1.0680825399588587,0.9861726777255313,0.024945678026310522
opt-2.7b,13,5,-0.5854303604742459,0.6066186475245432,0.6048150020450015,4.974943532307791,11.810121364667266,8.156298146006042,1.0149088888231506,1.0640740070955985,0.9855066166335887,0.026753472491930684
opt-2.7b,13,6,-0.5751197299484909,0.6085303056871092,0.5996861648674741,5.125037443084391,11.04729777934938,8.071119395658352,1.0136867979596065,1.0726479824935213,0.9923807197089816,0.029120761555068982
opt-2.7b,13,7,-0.5761030308696287,0.6126183908324162,0.6033686271645116,4.709443474844375,11.671193098287784,7.7800599644145345,1.0156349319378952,1.0493987021695503,0.9856798081023065,0.03836947280506507
opt-2.7b,13,8,-0.5797012403211849,0.6073803872005004,0.6033038524775349,5.087282935763491,11.68319981803121,8.506186088160756,1.0167252324370033,1.1033442374833349,0.9813343799022332,0.03881326053551869
opt-2.7b,13,9,-0.5797006905231129,0.6143681212059382,0.6044074953635108,5.1739829211030965,11.582170051162777,8.17465648609074,1.0127764549723437,1.05599545246208,0.9869659739901517,0.02415624926127048
opt-2.7b,13,10,-0.5837097482590313,0.6193049971872114,0.6082896765991798,5.302926534252619,11.89001690651552,8.31291140299576,1.011718474935306,1.0468973743553542,0.9869351806195928,0.024095530008962036
opt-2.7b,13,11,-0.5829280316638462,0.6164129686666785,0.6085018949011907,4.852446482834341,11.164405346795107,7.843361794800113,1.0151227977989759,1.0656241965327238,0.9914652498275074,0.03267378914229201
opt-2.7b,13,12,-0.5743746619055037,0.6125585257974547,0.6021690382600724,4.821791921183603,11.490027807616588,7.875838976294876,1.0151892040138792,1.0581130140184065,0.9882630844227611,0.02929494922948642
opt-2.7b,13,13,-0.5772433910252894,0.5891379738481024,0.600551399012442,3.5810215962165164,10.926209295312486,6.637923688697135,1.0298220582970903,1.0611921473423749,0.9291569372346764,0.0357599304408536
opt-2.7b,13,14,-0.5804088065206368,0.6170146128907953,0.605764978488948,5.308219398997932,12.34880050292946,8.484276259567759,1.0122538565740606,1.0479196440312795,0.9861209801683587,0.027649687429983482
opt-2.7b,13,15,-0.5793029459269992,0.6147876102942293,0.6046220269788445,5.664988080476332,12.44769998134549,9.142231651656182,1.0131378558908841,1.0886998552652196,0.988461915580852,0.02954987424025478
opt-2.7b,13,16,-0.5727587495189935,0.6103461278533754,0.6000195419592302,5.003346358325727,11.207027670804745,8.050878041448517,1.0148256419080677,1.0751467380438808,0.989954598207858,0.035788468120080894
opt-2.7b,13,17,-0.5747989537843563,0.608881119623958,0.6010742373502362,4.843111110845208,9.090012647538567,7.355094432739977,1.0160237872485967,1.1085206632026166,0.9908718825100257,0.050544086553965195
opt-2.7b,13,18,-0.5692155388435289,0.609570025144421,0.5970708932968195,4.5446431397488745,9.967055034081607,6.996475993225224,1.0136212929277737,1.039551541680685,0.9834461041124036,0.029931423360894018
opt-2.7b,13,19,-0.5717557614220716,0.6096745976480797,0.6014165532494647,4.575384757637663,10.731676759660786,7.635082936899178,1.018640765410192,1.0895976474555056,0.9869908802831004,0.03367124823710384
opt-2.7b,13,20,-0.5710532276744907,0.5980865134860492,0.5943271613966837,4.200807578119087,9.525020728202842,6.642205605600086,1.0169632952759802,1.0500571965549796,0.9812956171817275,0.029260183919915386
opt-2.7b,13,21,-0.5771274805101532,0.6186931762118576,0.6065610154429522,5.019237918976683,11.187198803562431,8.096311262088202,1.0150815964112616,1.0804573473632706,0.9861624462076173,0.038169059044218696
opt-2.7b,13,22,-0.5798487347534471,0.5891465569829122,0.5978106664566923,3.4024084239729384,8.576311469592566,5.514758366185377,1.0228092117554868,1.0208995048560803,0.9742021991575815,0.027124647395531803
opt-2.7b,13,23,-0.5774314985574374,0.6090423282795752,0.6006331151994612,5.151381226956091,12.033229721428778,8.249437135268952,1.0128270669174917,1.0477830486435558,0.9893688895931705,0.03133605997571634
opt-2.7b,13,24,-0.5810180236940928,0.6142211069546337,0.6058720247093125,5.0922032376860225,11.620180095472767,8.21648368643748,1.0142002877756353,1.068136371043699,0.9869633766149288,0.02612937524547967
opt-2.7b,13,25,-0.5839867558818874,0.6076856127139655,0.6048317467519043,4.436999776218179,10.844870115006612,7.156542283746929,1.0152981677932829,1.031683205194345,0.990249591180463,0.022238863389028255
opt-2.7b,13,26,-0.5793808274005988,0.6146498532292751,0.6042730354866299,5.415603624546076,11.903229498948711,8.57580540339253,1.0125984637947163,1.0681176192884694,0.9861469209667024,0.02654080954953056
opt-2.7b,13,27,-0.5818273404511085,0.6234385457320692,0.6087319925248283,5.389768124387822,10.28038301028912,7.91288403003246,1.0107232114357545,1.0630289998452136,0.9931356103664524,0.023491083569695367
opt-2.7b,13,28,-0.5813534444517604,0.6192908329499663,0.6093643464451253,5.073629373672188,12.541073408238944,8.549026087512345,1.0155693600206797,1.0717411792981821,0.9797198126776666,0.029640543130941246
opt-2.7b,13,29,-0.5781124782051327,0.6249524340178775,0.6088164060621926,5.484932345141361,12.287968831014974,8.80360047111673,1.012876962540748,1.0723452611433113,0.9866021710950776,0.026021247985899942
opt-2.7b,13,30,-0.5773015071736071,0.6139262695272758,0.6025079259008083,5.309980372960743,11.502029620681764,8.26800548933069,1.0120531249907065,1.0579546641151287,0.9845966943617366,0.02658933517604675
opt-2.7b,13,31,-0.5811264223133656,0.6094309495852215,0.6042358158928641,4.337849329902329,11.244484702102838,7.080662154873752,1.015333932090862,1.0138340252356284,0.9760519871232876,0.04582887205278444
opt-2.7b,14,0,-0.5553963440173971,0.6276209902193527,0.5978254622056622,5.574273468302692,10.167636730059174,8.297295946983523,1.0125679341943885,1.1021290116438254,0.9764635963913252,0.061499278830598046
opt-2.7b,14,1,-0.5512318310859645,0.6240360092159734,0.5936323181394081,5.97581016725253,11.207068897936377,9.083399218010245,1.012151602428686,1.1099514544443783,0.9859679338573573,0.034052700887260326
opt-2.7b,14,2,-0.543282089527267,0.6231758277185672,0.5883796836383224,5.675527718484488,9.063024335629743,7.8922670771048065,1.011206086314679,1.1004291239670467,0.9779224368827154,0.03789428931900913
opt-2.7b,14,3,-0.5466383718634461,0.6220432874420907,0.5885726834892866,5.061998488899524,7.476485803009599,6.553235363532994,1.0093452439111863,1.0652364144703454,0.985440212086817,0.03378582916545732
opt-2.7b,14,4,-0.5513015139771719,0.6254885016476243,0.5953557398061425,6.022859986363961,11.303787496562714,9.414420129408628,1.0138466890214186,1.1409856947818287,0.9820976886206493,0.04196786228126631
opt-2.7b,14,5,-0.5505807216303169,0.62173681921085,0.5921798501572452,6.137089730147016,11.26223518460337,9.305694393510224,1.0121382364834834,1.1193225498557637,0.9827097021706557,0.03634493654903181
opt-2.7b,14,6,-0.5451124949233527,0.6260283119641239,0.5906396776282414,6.4256409014913665,11.620152890856339,9.629132087927246,1.0110731155855428,1.1143535410151626,0.9865498955402501,0.03412037409122782
opt-2.7b,14,7,-0.5472195089499804,0.6296589851903877,0.5944451821427328,5.890900934215718,11.424026161744903,9.11287182225588,1.0126942007348287,1.1108484350377397,0.9836304476039217,0.03641295473370763
opt-2.7b,14,8,-0.5438635962778278,0.618418382729384,0.5868940191503078,6.355088072586454,10.994251224963975,9.462549002712445,1.0119836440634888,1.1320471779753187,0.9825181378796677,0.04234220931428928
opt-2.7b,14,9,-0.5486717203059248,0.6291450164773243,0.5940103156251039,6.354193719554191,11.817363262868788,9.597051647367335,1.0110259864889763,1.107509126125289,0.9879334651362245,0.028749331075272236
opt-2.7b,14,10,-0.5509147149476644,0.6268386771554458,0.5941977761035927,6.270990313986988,12.084806992580344,9.591135316294507,1.0111391896244653,1.1017475513472537,0.9860348942398512,0.03212424734911033
opt-2.7b,14,11,-0.5433273248962542,0.6299417914354677,0.5932659619361473,5.812101885742281,11.30441637030092,9.155555884146244,1.0140711975882934,1.1295202875266015,0.9798821019493628,0.04061741307285258
