model,layer,head,kv_head,dim,symmetric_energy,balance,pairing,rho,pairing_bound,pairing_gap,lobe_departure,n_pos,n_neg,n_zero,a,b,c,d,b_sym,c_sym,d_sym,trace_ratio
gpt2,1,7,7,128,0.5442126533275885,1.0,0.6819996847404927,1.2202125101260919,0.8604156773883692,0.17841599264787655,0.40807521260599444,64,64,0,0.4557873466724114,0.4891795838550519,0.0031595121073395177,0.05187355736519708,0.898875799494854,0.00580565719672389,0.09531854330842217,1.487337319466402
gpt2,1,8,8,128,0.4974756277907462,1.0,0.9304669478969928,1.037509224697655,0.9739696551278052,0.0435027072308124,0.09121496879791338,64,64,0,0.5025243722092537,0.49507041007256564,0.0001376714166984069,0.002267546301482246,0.9951651546652406,0.0002767400230435325,0.004558105311715988,0.2603475664125605
gpt2,1,9,9,128,0.5093903321802478,1.0,0.8960580354963055,1.1164719332248274,0.9222917467623816,0.0262337112660761,0.09792150074092192,64,64,0,0.4906096678197523,0.5038869136776132,0.00018750618543241377,0.005315912317202124,0.9891960680151127,0.00036809922290803257,0.010435832761979253,0.35268933654924084
gpt2,1,10,10,128,0.44400672583601536,1.0,0.8640350477076602,1.103094338630177,0.9307579553754843,0.06672290766782418,0.16587929076898594,64,64,0,0.5559932741639848,0.43579860959523653,0.0014164222112362224,0.0067916940295428075,0.9815135317481423,0.0031900917909954106,0.015296376460862845,0.33818385100989
gpt2,1,11,11,128,0.7133766618689685,1.0,0.22530603894823042,0.2926524551418659,0.32112652487937254,0.09582048593114212,0.7188109780107639,64,64,0,0.28662333813103164,0.2852431351362773,0.4281335267326912,0.0,0.39984926670991955,0.6001507332900804,0.0,5.082840431416272
gpt2,2,0,0,128,0.5720888636178222,1.0,0.5701519055788089,1.7195200387435445,0.6382790739708192,0.06812716839201027,0.35226557390584806,64,64,0,0.4279111363821778,0.466384356535126,0.00011607026983242758,0.10558843681286398,0.8152306157224711,0.0002028885322088127,0.1845664957453204,2.4447004637695064
gpt2,2,1,1,128,0.5310652051165747,1.0,0.7910380922395874,1.0139190834145984,0.9902259794976221,0.1991878872580347,0.2952074188734521,64,64,0,0.4689347948834254,0.507876201036839,0.008263719465154267,0.01492528461458191,0.9563349211051296,0.01556064939961617,0.028104429495255,0.6739792570533355
gpt2,2,2,2,128,0.579909892223053,1.0,0.46513805560737886,1.760628131288371,0.6243439019158232,0.15920584630844437,0.5809943456255272,64,64,0,0.4200901077769471,0.414010836268067,0.002263757953556303,0.1636352980014295,0.7139227004405444,0.003903637416630901,0.28217366214282447,3.010593237566513
gpt2,2,3,3,128,0.5721645849846594,1.0,0.5145694444215094,1.627252612271799,0.6715887870970978,0.15701934267558837,0.5352338578948526,64,64,0,0.4278354150153407,0.43733810622059166,0.0014245290474029658,0.13340194971666422,0.764357175710757,0.002489719015798854,0.23315310527344318,2.716937811593181
gpt2,2,4,4,128,0.5305629157817001,1.0,0.6840762516376215,1.576129250089967,0.6913477690039407,0.007271517366319147,0.1001981612215043,64,64,0,0.4694370842182999,0.4776085905545762,9.926416369742426e-05,0.052855061063426634,0.9001921852206648,0.00018709216333217388,0.09962072261600323,1.718005054144131
gpt2,2,5,5,128,0.5728634604346279,1.0,0.470267222980955,1.7232932777891892,0.6369776094110273,0.1667103864300723,0.5855297082540013,64,64,0,0.4271365395653721,0.41210834070990976,0.001534783600465085,0.15922033612425318,0.7193831849516912,0.002679143821287981,0.277937671227021,2.9551127302247715
gpt2,2,6,6,128,0.489095193931299,1.0,0.8540362233394666,1.1756242431555968,0.8862097196341563,0.032173496294689685,0.13012937094764865,64,64,0,0.5109048060687011,0.4786748134007852,0.00040884969445602765,0.01001153083605773,0.9786945759029938,0.0008359307135482852,0.020469493383457788,0.7205523101580029
gpt2,2,7,7,128,0.4931362352974081,1.0,0.882304075523765,0.9946500447709219,0.9962068774678404,0.11390280194407543,0.16636190645633764,64,64,0,0.506863764702592,0.4863051491163346,0.002381086353522211,0.004449999827551698,0.9861476693616853,0.004828455471511214,0.009023875166804413,0.34910682323247383
gpt2,2,8,8,128,0.5516352351388064,1.0,0.5736730237431873,1.6404483943488293,0.6666442539660393,0.09297123022285203,0.3986440834496073,64,64,0,0.4483647648611937,0.4513729436056043,0.0031399698043701033,0.09712232172883202,0.8182453093157233,0.005692112476426568,0.17606257820785035,2.3504171070430915
gpt2,2,9,9,128,0.6130731032228309,1.0,0.39174593459305884,1.807615162217573,0.6090519111343601,0.21730597654130124,0.715970119782723,64,64,0,0.38692689677716907,0.38625260304804404,0.0012475801558655493,0.22557292001892165,0.6300269919159291,0.0020349614904115227,0.36793804659366,3.5248007635106977
gpt2,2,10,10,128,0.5072328531793419,1.0,0.886490260482038,0.948753241598708,0.9628229922538379,0.07633273177179989,0.15177780324759152,64,64,0,0.4927671468206582,0.500697431282166,0.0038934164966777113,0.0026420054004980364,0.9871155390345643,0.007675797165490618,0.005208663799944963,0.13770340760765895
gpt2,2,11,11,128,0.5177314136516928,1.0,0.7834663902913783,0.958314144794861,0.9699030157259955,0.18643662543461714,0.3033897305786842,64,64,0,0.48226858634830716,0.4934566422660743,0.013337954944308592,0.01093681644131029,0.9531131958665549,0.025762305690961582,0.021124498442484124,0.43191341783296977
gpt2,3,0,0,128,0.5875594644811496,1.0,0.6242875006533612,0.7954253805820053,0.8398974123515177,0.21560991169815646,0.4869624886915257,64,64,0,0.41244053551885035,0.5046196397098851,0.07225676877424209,0.010683055997022602,0.8588401178347023,0.12297779738438758,0.01818208478091045,1.7408664354842611
gpt2,3,1,1,128,0.515606992277175,1.0,0.7004290478529125,1.4650443534975395,0.7378254583033534,0.03739641045044095,0.2124042631560836,64,64,0,0.48439300772282473,0.469335000102022,0.00010952601701406477,0.04616246615813913,0.9102572446296877,0.0002124215122264805,0.08953033385808616,1.6131034768194865
gpt2,3,2,2,128,0.5403891349294898,1.0,0.7229984136984228,1.150360884651146,0.9013540165933751,0.17835560289495234,0.36785112000179193,64,64,0,0.4596108650705102,0.49892514209416916,0.006489459647405309,0.034974533187915255,0.9232701211864096,0.012008864035084747,0.06472101477850539,1.1563969935672056
gpt2,3,3,3,128,0.5467209040877797,1.0,0.7223693037740941,1.2353730477768603,0.8519094116430554,0.1295401078689613,0.3358110792330114,64,64,0,0.45327909591222015,0.5045803109594276,0.004101831147917236,0.038038761980434786,0.9229211965131185,0.007502605291380371,0.06957619819550089,1.2612619778626688
gpt2,3,4,4,128,0.5969153737089052,1.0,0.7398257987430857,1.144459558809199,0.9049482200968879,0.16512242135380217,0.344065550001565,64,64,0,0.40308462629109476,0.5565098049597896,0.005994343031333943,0.034411225717781685,0.9323093850003267,0.010042199104520259,0.057648415895153064,1.054278154750418
gpt2,3,5,5,128,0.5496852544822297,1.0,0.6324624427891418,1.6602153054696405,0.659352980076422,0.026890537287280192,0.20757342898126555,64,64,0,0.4503147455177705,0.4754316507421277,5.405495231815156e-06,0.07424819824487017,0.8649161440394751,9.833800684551391e-06,0.13507402215984032,2.0829833899456243
gpt2,3,6,6,128,0.5186271541268028,1.0,0.766988735427427,1.1566605274682733,0.8975410261198398,0.1305522906924128,0.29752664958600067,64,64,0,0.48137284587319706,0.49046868206584554,0.0029229538570176693,0.02523551820393991,0.9457057505822909,0.005635944500320196,0.04865830491738945,1.0070718176552627
gpt2,3,7,7,128,0.5726365793953697,1.0,0.5841393203591989,1.2390089630362948,0.8498888545913963,0.2657495342321974,0.5547504800991364,64,64,0,0.4273634206046304,0.4736047493015871,0.010460506252137262,0.08857132384164561,0.8270598951286914,0.018267268680569104,0.15467283619073982,1.9125658194272663
gpt2,3,8,8,128,0.5528893641594247,1.0,0.6156991637259088,1.387311908728197,0.7735224993707512,0.1578233356448424,0.45079194929756056,64,64,0,0.4471106358405752,0.4712347192326859,0.004988448651120919,0.07666619627561803,0.8523128672390343,0.009022507891257804,0.13866462486970804,1.886114580562819
gpt2,3,9,9,128,0.503752589579366,1.0,0.8660116503615259,1.1410982822748539,0.90700509923735,0.04099344887582401,0.13701092551918342,64,64,0,0.4962474104206341,0.4947087808776473,0.0007396598352045191,0.008304148866514134,0.9820471221611581,0.0014682998172220534,0.016484578021619917,0.6070090044938116
gpt2,3,10,10,128,0.4807230542461151,1.0,0.9105807982294601,0.8842601603223427,0.9132959749905795,0.00271517676111932,0.03104280515292959,64,64,0,0.5192769457538849,0.47687929190383427,0.0038437623422809294,0.0,0.9920042063547196,0.00799579364528052,0.0,0.4648234639273427
gpt2,3,11,11,128,0.5224463070376598,1.0,0.7320592273327665,1.2431792446474637,0.8475805422706418,0.11552131493787532,0.3153269499850995,64,64,0,0.4775536929623401,0.4849387071505955,0.004272755145595588,0.0332348447414688,0.9282077423424859,0.008178362231752922,0.06361389542576115,1.2067594040779144
gpt2,4,0,0,128,0.5077064217338835,1.0,0.8883610324149664,1.0427408023638594,0.9704165130345103,0.08205548061954382,0.1523038210289172,64,64,0,0.4922935782661164,0.5013787450614817,0.001293064116537925,0.005034612555863905,0.987536740916548,0.002546873667900325,0.009916385415551864,0.3646411653987531
gpt2,4,1,1,128,0.5075364088373896,1.0,0.8261657052038138,1.1941602517987158,0.8753439808121564,0.049178275608342537,0.17269013804718522,64,64,0,0.49246359116261057,0.4921994898829613,0.00026262927026148274,0.015074289684166825,0.9697816379527128,0.0005174589757276447,0.02970090307155974,0.8612757198021392
gpt2,4,2,2,128,0.50237855625574,1.0,0.8282460466855572,1.2682536511697002,0.8339063834998206,0.005660336814263367,0.06271496388806409,64,64,0,0.49762144374426004,0.48755867998504887,0.0,0.014819876270691248,0.9705005795208604,0.0,0.029499420479139768,0.9307906951764174
gpt2,4,3,3,128,0.4986954100815893,1.0,0.8987667216087248,1.0800354083588242,0.9456242605979248,0.046857538989199976,0.12093864850342591,64,64,0,0.5013045899184106,0.4935846914226113,0.00027797059166212435,0.0048327480673158885,0.9897518233461546,0.0005573955284983409,0.00969078112534708,0.4533670204410498
gpt2,4,4,4,128,0.5257051692287792,1.0,0.7633633048251561,0.7177093140991876,0.7706625678889586,0.007299263063802464,0.08473595376092999,64,64,0,0.474294830771221,0.4962672960307902,0.029370826556922098,6.704664106684659e-05,0.9440030744967279,0.05586938892004759,0.0001275365832244059,1.2514138161189259
gpt2,4,5,5,128,0.5094579053631297,1.0,0.9111344712223876,1.026243633248005,0.9816848335077683,0.0705503622853807,0.1229973515825868,64,64,0,0.4905420946368703,0.5054346744045283,0.0007962477677903938,0.003226983190810974,0.9921029177950752,0.001562931420649655,0.006334150784275014,0.2531102521883953
gpt2,4,6,6,128,0.5969710380207952,1.0,0.4782733238852448,2.067158740769071,0.5352770092625303,0.05700368537728551,0.37873625969335806,64,64,0,0.4030289619792047,0.43447628286645484,3.55381502875539e-06,0.16249120133931183,0.7278012754302496,5.953077791743046e-06,0.2721927714919589,3.0890237824635833
gpt2,4,7,7,128,0.5500996477162574,1.0,0.5675778188622822,0.5230886651445306,0.577411756473675,0.00983393761139284,0.1430810137055631,64,64,0,0.4499003522837424,0.44723709618820245,0.1028625515280551,0.0,0.8130110572600989,0.18698894273990121,0.0,2.4100999445755833
gpt2,4,8,8,128,0.5492032585783456,1.0,0.8596231302908253,0.9032517284797575,0.9282037777829778,0.06858064749215254,0.17103428018546493,64,64,0,0.4507967414216544,0.5383808428461895,0.008800610411213832,0.0020218053209423684,0.9802943344506535,0.016024323005648003,0.003681342543698603,0.09347183615573296
gpt2,4,9,9,128,0.5196514157059351,1.0,0.7299800695533223,1.4472000749153011,0.7457772106412895,0.01579714108796726,0.133069508397631,64,64,0,0.480348584294065,0.48176323457674597,3.5744803726857185e-05,0.0378524363254623,0.9270892371615714,6.878611824485969e-05,0.07284197672018385,1.483357231896178
gpt2,4,10,10,128,0.5037416706660373,1.0,0.8775233101654027,0.8594105344645737,0.8933760831050938,0.015852772939691007,0.08571632645752347,64,64,0,0.49625832933396286,0.4961852738107974,0.007485720429841755,7.067642539791415e-05,0.9849994604471596,0.014860236636656013,0.00014030291618413697,0.5183696080534511
gpt2,4,11,11,128,0.5995045446334055,1.0,0.6451234671559767,0.6536730469476998,0.7101118811787331,0.06498841402275646,0.30247826012338175,64,64,0,0.4004954553665944,0.5240045288330457,0.0682283694996234,0.007271646300736016,0.874062646436604,0.11380792707976008,0.012129426483635075,0.8743716469976335
gpt2,5,0,0,128,0.5921956718062978,1.0,0.5259364532009541,0.4811265113932221,0.5324292659099055,0.006492812708951412,0.12509561458572743,64,64,0,0.40780432819370216,0.45910783938803823,0.1330878324182596,0.0,0.7752637535963088,0.22473624640369122,0.0,2.611595468204851
gpt2,5,1,1,128,0.6567871781937412,1.0,0.3648448158305887,0.35907676406921674,0.39678611179245005,0.03194129596186135,0.352648749646586,64,64,0,0.3432128218062588,0.3918247102743735,0.26496246791936773,0.0,0.5965778920227212,0.40342210797727884,0.0,3.8700267426989057
gpt2,5,2,2,128,0.5333998639012671,1.0,0.6906297639220196,1.5648173597476323,0.6958531912850272,0.005223427363007627,0.0840396124527813,64,64,0,0.46660013609873274,0.4823481933465667,2.590910868844163e-05,0.05102576144601187,0.9042900570290544,4.857351949613064e-05,0.09566136945144926,1.6578820322550931
gpt2,5,3,3,128,0.5337563499124306,1.0,0.6136468099753403,1.6888363353390472,0.6490353071340302,0.03538849715868997,0.2439592449592224,64,64,0,0.46624365008756935,0.45408318677141124,1.615008884584825e-06,0.079671548132135,0.8507312125577695,3.025741773095135e-06,0.14926576170045772,2.1455073648070586
gpt2,5,4,4,128,0.5152793114340519,1.0,0.8629960591251482,1.1815789843735214,0.8826966285895947,0.019700569464446538,0.10079582023208729,64,64,0,0.4847206885659481,0.5056074776312928,8.586949424034399e-05,0.009585964308518656,0.98122992018476,0.00016664650090717644,0.018603433314332698,0.7266836477222408
gpt2,5,5,5,128,0.5366731030198751,1.0,0.7062687850316527,0.6849040696666234,0.74003309552281,0.03376431049115736,0.2002512910079989,64,64,0,0.46332689698012486,0.4903700067369155,0.04575641200131487,0.0005466842816447948,0.9137219733532186,0.08525937250039588,0.0010186541463855492,1.3409248407616323
gpt2,5,6,6,128,0.5664008389600191,1.0,0.7615652478313628,0.7606344309903257,0.8094844267392485,0.04791917890788566,0.2065386781286341,64,64,0,0.43359916103998075,0.5342003106421633,0.031895909716861695,0.0003046186009941905,0.9431488689582808,0.056313316511724214,0.0005378145299952368,1.2319210053739826
gpt2,5,7,7,128,0.4963680835271336,1.0,0.9450683088010567,0.934778685185577,0.9523539792523189,0.007285670451262161,0.038705241268913115,64,64,0,0.5036319164728664,0.4948702974523183,0.0014920671335910236,5.718941224304401e-06,0.9969825093020241,0.00300596912474422,1.1521573231836893e-05,0.2831082823646991
gpt2,5,8,8,128,0.49284232969038616,1.0,0.8959072394415637,0.8691038532730638,0.901202478238091,0.0052952387965272685,0.046582025822019466,64,64,0,0.5071576703096139,0.4875022338152003,0.005173185987137707,0.00016690988804819628,0.9891646971993241,0.010496634877908336,0.0003386679227676173,0.5073865932822802
gpt2,5,9,9,128,0.6865716549593989,1.0,0.5841039227977233,1.574150333383972,0.6921323903864369,0.10802846758871365,0.41562917136854116,64,64,0,0.3134283450406012,0.5678156667958957,0.0004947399811227938,0.11826124818238122,0.8270304529677592,0.0007205948243698624,0.1722489522078722,2.504990673191177
gpt2,5,10,10,128,0.552984992986383,1.0,0.9223636840684912,0.927526244668922,0.9468640197953028,0.02450033572681154,0.08016279625499889,64,64,0,0.44701500701361696,0.5496519325936864,0.0027298390388986716,0.0006032213537978259,0.9939726024485827,0.004936551757320279,0.0010908457940967667,0.2461419011855244
gpt2,5,11,11,128,0.5313400432226207,1.0,0.6449320482130881,0.6109440751966243,0.6680009748480012,0.02306892663491311,0.1887503335384095,64,64,0,0.4686599567773794,0.46435227691322606,0.06689141432481499,9.635198457973747e-05,0.8739267496138472,0.12589191268008543,0.00018133770606738918,1.9617848348232212
gpt2,6,0,0,128,0.5230925419324332,1.0,0.7597918754088849,1.3900659462024076,0.7722097816816083,0.012417906272723322,0.1107214106902271,64,64,0,0.4769074580675667,0.49291013201665484,3.5272087522056765e-05,0.03014713782825621,0.9423000568804193,6.742991859863449e-05,0.05763251320098205,1.3138758796567094
gpt2,6,1,1,128,0.49787553529590506,1.0,0.9350184338070399,1.0930298948460246,0.9372037762353308,0.0021853424282909373,0.023678839651338705,64,64,0,0.5021244647040949,0.4957732040965004,4.066608110853476e-05,0.002061665118296206,0.99577739605511,8.167921142051189e-05,0.004140924733469551,0.3232037173383276
gpt2,6,2,2,128,0.5004009107357553,1.0,0.9013370360449877,1.1432016699376124,0.9057171393128857,0.00438010326789795,0.041296550211166815,64,64,0,0.4995990892642447,0.4955298178899304,5.015766163501361e-07,0.00487059126920857,0.9902656195436118,1.0023495273273025e-06,0.009733378106860728,0.44591227657470095
gpt2,6,3,3,128,0.5184511554060086,1.0,0.7472724630094799,1.412871349828679,0.7614777198991052,0.014205256889625262,0.12164947316085627,64,64,0,0.48154884459399133,0.4853370538454456,2.0631504544560045e-06,0.03311203841010863,0.9361287920467055,3.979450007861037e-06,0.06386722850328685,1.3879380179559275
gpt2,6,4,4,128,0.507582567331468,1.0,0.9003166479586425,0.9331709644081007,0.9511403244183858,0.05082367645974328,0.12302494535516431,64,64,0,0.49241743266853205,0.5025388357616728,0.004616588874454986,0.0004271426953401081,0.9900632293257987,0.009095247101818223,0.0008415235723829933,0.07879207884052172
gpt2,6,5,5,128,0.4968232168864285,1.0,0.9347536615908034,1.0894375819235,0.9395205066991326,0.004766845108329143,0.03468474511039532,64,64,0,0.5031767831135715,0.49470819838323593,5.129532756403511e-05,0.002063723175628515,0.9957429153241926,0.0001032466394897986,0.0041538380363176,0.27664216020830557
